run,phase,iteration,case,latency_ms,status,route,compile_submissions,eager_fallback,max_abs_error
hybrid-r2,serving,40,batch2_contiguous,0.064489,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r2,serving,40,batch4_contiguous,0.06317,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r2,serving,40,batch2_strided,0.06664,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r2,serving,40,batch3_strided_late,0.060979,ok,eager_fallback,0,True,0.0
hybrid-r2,serving,41,batch0_contiguous,0.048949,ok,compiled_cache,0,False,0.0
hybrid-r2,serving,41,batch1_contiguous,0.059449,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r2,serving,41,batch2_contiguous,0.059929,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r2,serving,41,batch4_contiguous,0.06331,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r2,serving,41,batch2_strided,0.075748,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r2,serving,41,batch3_strided_late,0.049851,ok,eager_fallback,0,True,0.0
hybrid-r2,serving,42,batch0_contiguous,0.04577,ok,compiled_cache,0,False,0.0
hybrid-r2,serving,42,batch1_contiguous,0.06371,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r2,serving,42,batch2_contiguous,0.095119,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r2,serving,42,batch4_contiguous,0.063339,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r2,serving,42,batch2_strided,0.068519,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r2,serving,42,batch3_strided_late,0.052169,ok,eager_fallback,0,True,0.0
hybrid-r2,serving,43,batch0_contiguous,0.05309,ok,compiled_cache,0,False,0.0
hybrid-r2,serving,43,batch1_contiguous,0.06205,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r2,serving,43,batch2_contiguous,0.064969,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r2,serving,43,batch4_contiguous,0.07352,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r2,serving,43,batch2_strided,0.070519,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r2,serving,43,batch3_strided_late,0.04912,ok,eager_fallback,0,True,0.0
hybrid-r2,serving,44,batch0_contiguous,0.047109,ok,compiled_cache,0,False,0.0
hybrid-r2,serving,44,batch1_contiguous,0.058609,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r2,serving,44,batch2_contiguous,0.070819,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r2,serving,44,batch4_contiguous,0.063539,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r2,serving,44,batch2_strided,0.06204,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r2,serving,44,batch3_strided_late,0.051119,ok,eager_fallback,0,True,0.0
hybrid-r2,serving,45,batch0_contiguous,0.048239,ok,compiled_cache,0,False,0.0
hybrid-r2,serving,45,batch1_contiguous,0.064679,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r2,serving,45,batch2_contiguous,0.060369,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r2,serving,45,batch4_contiguous,0.07119,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r2,serving,45,batch2_strided,0.069619,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r2,serving,45,batch3_strided_late,0.04979,ok,eager_fallback,0,True,0.0
hybrid-r2,serving,46,batch0_contiguous,0.04814,ok,compiled_cache,0,False,0.0
hybrid-r2,serving,46,batch1_contiguous,0.059268,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r2,serving,46,batch2_contiguous,0.069359,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r2,serving,46,batch4_contiguous,0.059779,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r2,serving,46,batch2_strided,0.066909,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r2,serving,46,batch3_strided_late,0.049899,ok,eager_fallback,0,True,0.0
hybrid-r2,serving,47,batch0_contiguous,0.047698,ok,compiled_cache,0,False,0.0
hybrid-r2,serving,47,batch1_contiguous,0.05957,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r2,serving,47,batch2_contiguous,0.06113,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r2,serving,47,batch4_contiguous,0.075139,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r2,serving,47,batch2_strided,0.072829,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r2,serving,47,batch3_strided_late,0.050549,ok,eager_fallback,0,True,0.0
hybrid-r2,serving,48,batch0_contiguous,0.044819,ok,compiled_cache,0,False,0.0
hybrid-r2,serving,48,batch1_contiguous,0.061719,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r2,serving,48,batch2_contiguous,0.074008,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r2,serving,48,batch4_contiguous,0.061179,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r2,serving,48,batch2_strided,0.0644,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r2,serving,48,batch3_strided_late,0.051689,ok,eager_fallback,0,True,0.0
hybrid-r2,serving,49,batch0_contiguous,0.050539,ok,compiled_cache,0,False,0.0
hybrid-r2,serving,49,batch1_contiguous,0.060999,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r2,serving,49,batch2_contiguous,0.061468,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r2,serving,49,batch4_contiguous,0.07086,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r2,serving,49,batch2_strided,0.065969,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r2,serving,49,batch3_strided_late,0.0538,ok,eager_fallback,0,True,0.0
hybrid-r3,warmup,,batch0_contiguous,805.972058,ok,compiled_new_variant,1,False,0.0
hybrid-r3,warmup,,batch1_contiguous,313.541324,ok,compiled_new_variant,1,False,1.4901161193847656e-08
hybrid-r3,warmup,,batch2_contiguous,141.788511,ok,compiled_new_variant,1,False,5.960464477539063e-08
hybrid-r3,warmup,,batch4_contiguous,85.313154,ok,compiled_new_variant,1,False,5.960464477539063e-08
hybrid-r3,warmup,,batch2_strided,136.907965,ok,compiled_new_variant,1,False,5.960464477539063e-08
hybrid-r3,serving,0,batch0_contiguous,0.141309,ok,compiled_cache,0,False,0.0
hybrid-r3,serving,0,batch1_contiguous,0.120558,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r3,serving,0,batch2_contiguous,0.092139,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,0,batch4_contiguous,0.087529,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,0,batch2_strided,0.09051,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,0,batch3_strided_late,0.107858,ok,eager_fallback,0,True,0.0
hybrid-r3,serving,1,batch0_contiguous,0.057779,ok,compiled_cache,0,False,0.0
hybrid-r3,serving,1,batch1_contiguous,0.085609,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r3,serving,1,batch2_contiguous,0.074169,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,1,batch4_contiguous,0.067999,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,1,batch2_strided,0.06997,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,1,batch3_strided_late,0.065349,ok,eager_fallback,0,True,0.0
hybrid-r3,serving,2,batch0_contiguous,0.051199,ok,compiled_cache,0,False,0.0
hybrid-r3,serving,2,batch1_contiguous,0.065809,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r3,serving,2,batch2_contiguous,0.065529,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,2,batch4_contiguous,0.074129,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,2,batch2_strided,0.068188,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,2,batch3_strided_late,0.051251,ok,eager_fallback,0,True,0.0
hybrid-r3,serving,3,batch0_contiguous,0.05794,ok,compiled_cache,0,False,0.0
hybrid-r3,serving,3,batch1_contiguous,0.06344,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r3,serving,3,batch2_contiguous,0.066709,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,3,batch4_contiguous,0.065549,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,3,batch2_strided,0.080369,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,3,batch3_strided_late,0.05372,ok,eager_fallback,0,True,0.0
hybrid-r3,serving,4,batch0_contiguous,0.04805,ok,compiled_cache,0,False,0.0
hybrid-r3,serving,4,batch1_contiguous,0.06411,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r3,serving,4,batch2_contiguous,0.063509,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,4,batch4_contiguous,0.074929,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,4,batch2_strided,0.067319,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,4,batch3_strided_late,0.050739,ok,eager_fallback,0,True,0.0
hybrid-r3,serving,5,batch0_contiguous,0.048008,ok,compiled_cache,0,False,0.0
hybrid-r3,serving,5,batch1_contiguous,0.069519,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r3,serving,5,batch2_contiguous,0.06605,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,5,batch4_contiguous,0.061959,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,5,batch2_strided,0.076599,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,5,batch3_strided_late,0.053479,ok,eager_fallback,0,True,0.0
hybrid-r3,serving,6,batch0_contiguous,0.04626,ok,compiled_cache,0,False,0.0
hybrid-r3,serving,6,batch1_contiguous,0.06026,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r3,serving,6,batch2_contiguous,0.061789,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,6,batch4_contiguous,0.072489,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,6,batch2_strided,0.06624,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,6,batch3_strided_late,0.050529,ok,eager_fallback,0,True,0.0
hybrid-r3,serving,7,batch0_contiguous,0.066319,ok,compiled_cache,0,False,0.0
hybrid-r3,serving,7,batch1_contiguous,0.07517,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r3,serving,7,batch2_contiguous,0.065169,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,7,batch4_contiguous,0.060539,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,7,batch2_strided,0.079989,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,7,batch3_strided_late,0.054099,ok,eager_fallback,0,True,0.0
hybrid-r3,serving,8,batch0_contiguous,0.048118,ok,compiled_cache,0,False,0.0
hybrid-r3,serving,8,batch1_contiguous,0.062548,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r3,serving,8,batch2_contiguous,0.07689,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,8,batch4_contiguous,0.066789,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,8,batch2_strided,0.06793,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,8,batch3_strided_late,0.050889,ok,eager_fallback,0,True,0.0
hybrid-r3,serving,9,batch0_contiguous,0.048229,ok,compiled_cache,0,False,0.0
hybrid-r3,serving,9,batch1_contiguous,0.068988,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r3,serving,9,batch2_contiguous,0.06307,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,9,batch4_contiguous,0.06053,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,9,batch2_strided,0.067219,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,9,batch3_strided_late,0.05146,ok,eager_fallback,0,True,0.0
hybrid-r3,serving,10,batch0_contiguous,0.04656,ok,compiled_cache,0,False,0.0
hybrid-r3,serving,10,batch1_contiguous,0.06122,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r3,serving,10,batch2_contiguous,0.077839,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,10,batch4_contiguous,0.064831,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,10,batch2_strided,0.062819,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,10,batch3_strided_late,0.049389,ok,eager_fallback,0,True,0.0
hybrid-r3,serving,11,batch0_contiguous,0.04785,ok,compiled_cache,0,False,0.0
hybrid-r3,serving,11,batch1_contiguous,0.117788,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r3,serving,11,batch2_contiguous,0.06846,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,11,batch4_contiguous,0.061908,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,11,batch2_strided,0.066809,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,11,batch3_strided_late,0.052879,ok,eager_fallback,0,True,0.0
hybrid-r3,serving,12,batch0_contiguous,0.046979,ok,compiled_cache,0,False,0.0
hybrid-r3,serving,12,batch1_contiguous,0.059609,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r3,serving,12,batch2_contiguous,0.064289,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,12,batch4_contiguous,0.064799,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,12,batch2_strided,0.065709,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,12,batch3_strided_late,0.061659,ok,eager_fallback,0,True,0.0
hybrid-r3,serving,13,batch0_contiguous,0.056429,ok,compiled_cache,0,False,0.0
hybrid-r3,serving,13,batch1_contiguous,0.063289,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r3,serving,13,batch2_contiguous,0.063219,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,13,batch4_contiguous,0.06282,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,13,batch2_strided,0.076319,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,13,batch3_strided_late,0.0508,ok,eager_fallback,0,True,0.0
hybrid-r3,serving,14,batch0_contiguous,0.04676,ok,compiled_cache,0,False,0.0
hybrid-r3,serving,14,batch1_contiguous,0.06038,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r3,serving,14,batch2_contiguous,0.065349,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,14,batch4_contiguous,0.064379,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,14,batch2_strided,0.066159,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,14,batch3_strided_late,0.063449,ok,eager_fallback,0,True,0.0
hybrid-r3,serving,15,batch0_contiguous,0.04879,ok,compiled_cache,0,False,0.0
hybrid-r3,serving,15,batch1_contiguous,0.0627,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r3,serving,15,batch2_contiguous,0.062439,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,15,batch4_contiguous,0.074819,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,15,batch2_strided,0.074619,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,15,batch3_strided_late,0.05099,ok,eager_fallback,0,True,0.0
hybrid-r3,serving,16,batch0_contiguous,0.045329,ok,compiled_cache,0,False,0.0
hybrid-r3,serving,16,batch1_contiguous,0.058759,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r3,serving,16,batch2_contiguous,0.071259,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,16,batch4_contiguous,0.060889,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,16,batch2_strided,0.063959,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,16,batch3_strided_late,0.054488,ok,eager_fallback,0,True,0.0
hybrid-r3,serving,17,batch0_contiguous,0.047909,ok,compiled_cache,0,False,0.0
hybrid-r3,serving,17,batch1_contiguous,0.060269,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r3,serving,17,batch2_contiguous,0.061119,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,17,batch4_contiguous,0.071019,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,17,batch2_strided,0.066969,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,17,batch3_strided_late,0.05069,ok,eager_fallback,0,True,0.0
hybrid-r3,serving,18,batch0_contiguous,0.045199,ok,compiled_cache,0,False,0.0
hybrid-r3,serving,18,batch1_contiguous,0.060029,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r3,serving,18,batch2_contiguous,0.073999,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,18,batch4_contiguous,0.068329,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,18,batch2_strided,0.065169,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,18,batch3_strided_late,0.052439,ok,eager_fallback,0,True,0.0
hybrid-r3,serving,19,batch0_contiguous,0.04903,ok,compiled_cache,0,False,0.0
hybrid-r3,serving,19,batch1_contiguous,0.06273,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r3,serving,19,batch2_contiguous,0.066659,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,19,batch4_contiguous,0.071519,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,19,batch2_strided,0.077059,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,19,batch3_strided_late,0.050289,ok,eager_fallback,0,True,0.0
hybrid-r3,serving,20,batch0_contiguous,0.04731,ok,compiled_cache,0,False,0.0
hybrid-r3,serving,20,batch1_contiguous,0.060619,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r3,serving,20,batch2_contiguous,0.075729,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,20,batch4_contiguous,0.061509,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,20,batch2_strided,0.063819,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,20,batch3_strided_late,0.06108,ok,eager_fallback,0,True,0.0
hybrid-r3,serving,21,batch0_contiguous,0.04723,ok,compiled_cache,0,False,0.0
hybrid-r3,serving,21,batch1_contiguous,0.064249,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r3,serving,21,batch2_contiguous,0.062168,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,21,batch4_contiguous,0.106059,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,21,batch2_strided,0.077279,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,21,batch3_strided_late,0.05092,ok,eager_fallback,0,True,0.0
hybrid-r3,serving,22,batch0_contiguous,0.051099,ok,compiled_cache,0,False,0.0
hybrid-r3,serving,22,batch1_contiguous,0.060889,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r3,serving,22,batch2_contiguous,0.073019,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,22,batch4_contiguous,0.061238,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,22,batch2_strided,0.064519,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,22,batch3_strided_late,0.06159,ok,eager_fallback,0,True,0.0
hybrid-r3,serving,23,batch0_contiguous,0.050099,ok,compiled_cache,0,False,0.0
hybrid-r3,serving,23,batch1_contiguous,0.061879,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r3,serving,23,batch2_contiguous,0.060288,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,23,batch4_contiguous,0.06095,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,23,batch2_strided,0.075029,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,23,batch3_strided_late,0.049349,ok,eager_fallback,0,True,0.0
hybrid-r3,serving,24,batch0_contiguous,0.049429,ok,compiled_cache,0,False,0.0
hybrid-r3,serving,24,batch1_contiguous,0.060309,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r3,serving,24,batch2_contiguous,0.06428,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,24,batch4_contiguous,0.077519,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,24,batch2_strided,0.070219,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,24,batch3_strided_late,0.065529,ok,eager_fallback,0,True,0.0
hybrid-r3,serving,25,batch0_contiguous,0.049019,ok,compiled_cache,0,False,0.0
hybrid-r3,serving,25,batch1_contiguous,0.065339,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r3,serving,25,batch2_contiguous,0.063879,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,25,batch4_contiguous,0.07623,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,25,batch2_strided,0.070848,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,25,batch3_strided_late,0.051149,ok,eager_fallback,0,True,0.0
hybrid-r3,serving,26,batch0_contiguous,0.046989,ok,compiled_cache,0,False,0.0
hybrid-r3,serving,26,batch1_contiguous,0.060149,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r3,serving,26,batch2_contiguous,0.076889,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,26,batch4_contiguous,0.06314,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,26,batch2_strided,0.064848,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,26,batch3_strided_late,0.05178,ok,eager_fallback,0,True,0.0
hybrid-r3,serving,27,batch0_contiguous,0.0527,ok,compiled_cache,0,False,0.0
hybrid-r3,serving,27,batch1_contiguous,0.062389,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r3,serving,27,batch2_contiguous,0.064319,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,27,batch4_contiguous,0.076939,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,27,batch2_strided,0.068379,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,27,batch3_strided_late,0.054199,ok,eager_fallback,0,True,0.0
hybrid-r3,serving,28,batch0_contiguous,0.045619,ok,compiled_cache,0,False,0.0
hybrid-r3,serving,28,batch1_contiguous,0.076439,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r3,serving,28,batch2_contiguous,0.065849,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,28,batch4_contiguous,0.065849,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,28,batch2_strided,0.06402,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,28,batch3_strided_late,0.051879,ok,eager_fallback,0,True,0.0
hybrid-r3,serving,29,batch0_contiguous,0.048479,ok,compiled_cache,0,False,0.0
hybrid-r3,serving,29,batch1_contiguous,0.061949,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r3,serving,29,batch2_contiguous,0.0664,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,29,batch4_contiguous,0.062789,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,29,batch2_strided,0.06809,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,29,batch3_strided_late,0.050348,ok,eager_fallback,0,True,0.0
hybrid-r3,serving,30,batch0_contiguous,0.049879,ok,compiled_cache,0,False,0.0
hybrid-r3,serving,30,batch1_contiguous,0.063319,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r3,serving,30,batch2_contiguous,0.06593,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,30,batch4_contiguous,0.066099,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,30,batch2_strided,0.065739,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,30,batch3_strided_late,0.05549,ok,eager_fallback,0,True,0.0
hybrid-r3,serving,31,batch0_contiguous,0.048159,ok,compiled_cache,0,False,0.0
hybrid-r3,serving,31,batch1_contiguous,0.061299,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r3,serving,31,batch2_contiguous,0.061389,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,31,batch4_contiguous,0.067379,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,31,batch2_strided,0.072929,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,31,batch3_strided_late,0.05065,ok,eager_fallback,0,True,0.0
hybrid-r3,serving,32,batch0_contiguous,0.070208,ok,compiled_cache,0,False,0.0
hybrid-r3,serving,32,batch1_contiguous,0.06405,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r3,serving,32,batch2_contiguous,0.067819,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,32,batch4_contiguous,0.060439,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,32,batch2_strided,0.077999,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,32,batch3_strided_late,0.053239,ok,eager_fallback,0,True,0.0
hybrid-r3,serving,33,batch0_contiguous,0.046229,ok,compiled_cache,0,False,0.0
hybrid-r3,serving,33,batch1_contiguous,0.063468,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r3,serving,33,batch2_contiguous,0.060399,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,33,batch4_contiguous,0.074869,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,33,batch2_strided,0.067689,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,33,batch3_strided_late,0.04946,ok,eager_fallback,0,True,0.0
hybrid-r3,serving,34,batch0_contiguous,0.060369,ok,compiled_cache,0,False,0.0
hybrid-r3,serving,34,batch1_contiguous,0.061509,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r3,serving,34,batch2_contiguous,0.06237,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,34,batch4_contiguous,0.060239,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,34,batch2_strided,0.081239,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,34,batch3_strided_late,0.052959,ok,eager_fallback,0,True,0.0
hybrid-r3,serving,35,batch0_contiguous,0.046709,ok,compiled_cache,0,False,0.0
hybrid-r3,serving,35,batch1_contiguous,0.059439,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r3,serving,35,batch2_contiguous,0.063319,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,35,batch4_contiguous,0.07033,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,35,batch2_strided,0.064929,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r3,serving,35,batch3_strided_late,0.048049,ok,eager_fallback,0,True,0.0
hybrid-r3,serving,36,batch0_contiguous,0.044069,ok,compiled_cache,0,False,0.0
hybrid-r3,serving,36,batch1_contiguous,0.063849,ok,compiled_cache,0,False,1.4901161193847656e-08
